line_item,section,is_ratio,sort_order,is_subtotal,version,period,lob,value
Claims Handling costs,Overheads,False,11,False,Forecast2,Q3,Travel,-1.83
Claims Handling costs,Overheads,False,11,False,Forecast2,Q3,Home,-1.28
Claims Handling costs,Overheads,False,11,False,Forecast2,Q3,CHC,-0.93
Claims Handling costs,Overheads,False,11,False,Forecast2,Q4,Motor,-5.2
Claims Handling costs,Overheads,False,11,False,Forecast2,Q4,Travel,-1.87
Claims Handling costs,Overheads,False,11,False,Forecast2,Q4,Home,-1.32
Claims Handling costs,Overheads,False,11,False,Forecast2,Q4,CHC,-0.95
Claims Handling costs,Overheads,False,11,False,Forecast2,2026FY,Motor,-21.34
Claims Handling costs,Overheads,False,11,False,Forecast2,2026FY,Travel,-7.33
Claims Handling costs,Overheads,False,11,False,Forecast2,2026FY,Home,-5.29
Claims Handling costs,Overheads,False,11,False,Forecast2,2026FY,CHC,-3.77
Claims Handling costs,Overheads,False,11,False,Actuals,Jan,Motor,-1.72
Claims Handling costs,Overheads,False,11,False,Actuals,Jan,Travel,-0.59
Claims Handling costs,Overheads,False,11,False,Actuals,Jan,Home,-0.41
Claims Handling costs,Overheads,False,11,False,Actuals,Jan,CHC,-0.31
Claims Handling costs,Overheads,False,11,False,Actuals,Feb,Motor,-1.76
Claims Handling costs,Overheads,False,11,False,Actuals,Feb,Travel,-0.61
Claims Handling costs,Overheads,False,11,False,Actuals,Feb,Home,-0.44
Claims Handling costs,Overheads,False,11,False,Actuals,Feb,CHC,-0.32
Claims Handling costs,Overheads,False,11,False,Actuals,Mar,Motor,-1.93
Claims Handling costs,Overheads,False,11,False,Actuals,Mar,Travel,-0.68
Claims Handling costs,Overheads,False,11,False,Actuals,Mar,Home,-0.48
Claims Handling costs,Overheads,False,11,False,Actuals,Mar,CHC,-0.34
Claims Handling costs,Overheads,False,11,False,Actuals,Q1,Motor,-5.41
Claims Handling costs,Overheads,False,11,False,Actuals,Q1,Travel,-1.91
Claims Handling costs,Overheads,False,11,False,Actuals,Q1,Home,-1.33
Claims Handling costs,Overheads,False,11,False,Actuals,Q1,CHC,-0.95
Claims Handling costs,Overheads,False,11,False,Actuals,Apr,Motor,-1.71
Claims Handling costs,Overheads,False,11,False,Actuals,Apr,Travel,-0.61
Claims Handling costs,Overheads,False,11,False,Actuals,Apr,Home,-0.42
Claims Handling costs,Overheads,False,11,False,Actuals,Apr,CHC,-0.29
Claims Handling costs,Overheads,False,11,False,Actuals,May,Motor,-1.69
Claims Handling costs,Overheads,False,11,False,Actuals,May,Travel,-0.59
Claims Handling costs,Overheads,False,11,False,Actuals,May,Home,-0.42
Claims Handling costs,Overheads,False,11,False,Actuals,May,CHC,-0.31
Claims Handling costs,Overheads,False,11,False,Actuals,Jun,Motor,-1.91
Claims Handling costs,Overheads,False,11,False,Actuals,Jun,Travel,-0.69
Claims Handling costs,Overheads,False,11,False,Actuals,Jun,Home,-0.48
Claims Handling costs,Overheads,False,11,False,Actuals,Jun,CHC,-0.35
Claims Handling costs,Overheads,False,11,False,Actuals,Q2,Motor,-5.41
Claims Handling costs,Overheads,False,11,False,Actuals,Q2,Travel,-1.83
Claims Handling costs,Overheads,False,11,False,Actuals,Q2,Home,-1.36
Claims Handling costs,Overheads,False,11,False,Actuals,Q2,CHC,-0.96
Claims Handling costs,Overheads,False,11,False,Actuals,H1,Motor,-10.83
Claims Handling costs,Overheads,False,11,False,Actuals,H1,Travel,-3.67
Claims Handling costs,Overheads,False,11,False,Actuals,H1,Home,-2.6
Claims Handling costs,Overheads,False,11,False,Actuals,H1,CHC,-1.96
Claims Handling costs,Overheads,False,11,False,Actuals,Q3,Motor,-5.39
Claims Handling costs,Overheads,False,11,False,Actuals,Q3,Travel,-1.84
Claims Handling costs,Overheads,False,11,False,Actuals,Q3,Home,-1.32
Claims Handling costs,Overheads,False,11,False,Actuals,Q3,CHC,-0.98
Claims Handling costs,Overheads,False,11,False,Actuals,Q4,Motor,-5.23
Claims Handling costs,Overheads,False,11,False,Actuals,Q4,Travel,-1.93
Claims Handling costs,Overheads,False,11,False,Actuals,Q4,Home,-1.31
Claims Handling costs,Overheads,False,11,False,Actuals,Q4,CHC,-0.97
Claims Handling costs,Overheads,False,11,False,Actuals,2026FY,Motor,-21.27
Claims Handling costs,Overheads,False,11,False,Actuals,2026FY,Travel,-7.57
Claims Handling costs,Overheads,False,11,False,Actuals,2026FY,Home,-5.3
Claims Handling costs,Overheads,False,11,False,Actuals,2026FY,CHC,-3.84
o/w Labour cost,Overheads,False,12,False,Budget,Jan,Motor,-0.64
o/w Labour cost,Overheads,False,12,False,Budget,Jan,Travel,-0.22
o/w Labour cost,Overheads,False,12,False,Budget,Jan,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Budget,Jan,CHC,-0.11
o/w Labour cost,Overheads,False,12,False,Budget,Feb,Motor,-0.64
o/w Labour cost,Overheads,False,12,False,Budget,Feb,Travel,-0.22
o/w Labour cost,Overheads,False,12,False,Budget,Feb,Home,-0.15
o/w Labour cost,Overheads,False,12,False,Budget,Feb,CHC,-0.11
o/w Labour cost,Overheads,False,12,False,Budget,Mar,Motor,-0.75
o/w Labour cost,Overheads,False,12,False,Budget,Mar,Travel,-0.26
o/w Labour cost,Overheads,False,12,False,Budget,Mar,Home,-0.18
o/w Labour cost,Overheads,False,12,False,Budget,Mar,CHC,-0.13
o/w Labour cost,Overheads,False,12,False,Budget,Q1,Motor,-2.0
o/w Labour cost,Overheads,False,12,False,Budget,Q1,Travel,-0.71
o/w Labour cost,Overheads,False,12,False,Budget,Q1,Home,-0.49
o/w Labour cost,Overheads,False,12,False,Budget,Q1,CHC,-0.37
o/w Labour cost,Overheads,False,12,False,Budget,Apr,Motor,-0.65
o/w Labour cost,Overheads,False,12,False,Budget,Apr,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Budget,Apr,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Budget,Apr,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Budget,May,Motor,-0.65
o/w Labour cost,Overheads,False,12,False,Budget,May,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Budget,May,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Budget,May,CHC,-0.11
o/w Labour cost,Overheads,False,12,False,Budget,Jun,Motor,-0.72
o/w Labour cost,Overheads,False,12,False,Budget,Jun,Travel,-0.26
o/w Labour cost,Overheads,False,12,False,Budget,Jun,Home,-0.18
o/w Labour cost,Overheads,False,12,False,Budget,Jun,CHC,-0.13
o/w Labour cost,Overheads,False,12,False,Budget,Q2,Motor,-2.01
o/w Labour cost,Overheads,False,12,False,Budget,Q2,Travel,-0.7
o/w Labour cost,Overheads,False,12,False,Budget,Q2,Home,-0.5
o/w Labour cost,Overheads,False,12,False,Budget,Q2,CHC,-0.36
o/w Labour cost,Overheads,False,12,False,Budget,H1,Motor,-3.98
o/w Labour cost,Overheads,False,12,False,Budget,H1,Travel,-1.44
o/w Labour cost,Overheads,False,12,False,Budget,H1,Home,-0.97
o/w Labour cost,Overheads,False,12,False,Budget,H1,CHC,-0.71
o/w Labour cost,Overheads,False,12,False,Budget,Q3,Motor,-2.0
o/w Labour cost,Overheads,False,12,False,Budget,Q3,Travel,-0.68
o/w Labour cost,Overheads,False,12,False,Budget,Q3,Home,-0.5
o/w Labour cost,Overheads,False,12,False,Budget,Q3,CHC,-0.37
o/w Labour cost,Overheads,False,12,False,Budget,Q4,Motor,-2.0
o/w Labour cost,Overheads,False,12,False,Budget,Q4,Travel,-0.7
o/w Labour cost,Overheads,False,12,False,Budget,Q4,Home,-0.49
o/w Labour cost,Overheads,False,12,False,Budget,Q4,CHC,-0.36
o/w Labour cost,Overheads,False,12,False,Budget,2026FY,Motor,-7.94
o/w Labour cost,Overheads,False,12,False,Budget,2026FY,Travel,-2.78
o/w Labour cost,Overheads,False,12,False,Budget,2026FY,Home,-2.05
o/w Labour cost,Overheads,False,12,False,Budget,2026FY,CHC,-1.46
o/w Labour cost,Overheads,False,12,False,Forecast1,Jan,Motor,-0.64
o/w Labour cost,Overheads,False,12,False,Forecast1,Jan,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Forecast1,Jan,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Forecast1,Jan,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast1,Feb,Motor,-0.68
o/w Labour cost,Overheads,False,12,False,Forecast1,Feb,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Forecast1,Feb,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Forecast1,Feb,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast1,Mar,Motor,-0.74
o/w Labour cost,Overheads,False,12,False,Forecast1,Mar,Travel,-0.26
o/w Labour cost,Overheads,False,12,False,Forecast1,Mar,Home,-0.19
o/w Labour cost,Overheads,False,12,False,Forecast1,Mar,CHC,-0.13
o/w Labour cost,Overheads,False,12,False,Forecast1,Q1,Motor,-2.05
o/w Labour cost,Overheads,False,12,False,Forecast1,Q1,Travel,-0.72
o/w Labour cost,Overheads,False,12,False,Forecast1,Q1,Home,-0.51
o/w Labour cost,Overheads,False,12,False,Forecast1,Q1,CHC,-0.39
o/w Labour cost,Overheads,False,12,False,Forecast1,Apr,Motor,-0.64
o/w Labour cost,Overheads,False,12,False,Forecast1,Apr,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Forecast1,Apr,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Forecast1,Apr,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast1,May,Motor,-0.66
o/w Labour cost,Overheads,False,12,False,Forecast1,May,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Forecast1,May,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Forecast1,May,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast1,Jun,Motor,-0.71
o/w Labour cost,Overheads,False,12,False,Forecast1,Jun,Travel,-0.27
o/w Labour cost,Overheads,False,12,False,Forecast1,Jun,Home,-0.18
o/w Labour cost,Overheads,False,12,False,Forecast1,Jun,CHC,-0.13
o/w Labour cost,Overheads,False,12,False,Forecast1,Q2,Motor,-2.04
o/w Labour cost,Overheads,False,12,False,Forecast1,Q2,Travel,-0.73
o/w Labour cost,Overheads,False,12,False,Forecast1,Q2,Home,-0.5
o/w Labour cost,Overheads,False,12,False,Forecast1,Q2,CHC,-0.37
o/w Labour cost,Overheads,False,12,False,Forecast1,H1,Motor,-4.28
o/w Labour cost,Overheads,False,12,False,Forecast1,H1,Travel,-1.4
o/w Labour cost,Overheads,False,12,False,Forecast1,H1,Home,-1.03
o/w Labour cost,Overheads,False,12,False,Forecast1,H1,CHC,-0.73
o/w Labour cost,Overheads,False,12,False,Forecast1,Q3,Motor,-2.08
o/w Labour cost,Overheads,False,12,False,Forecast1,Q3,Travel,-0.72
o/w Labour cost,Overheads,False,12,False,Forecast1,Q3,Home,-0.51
o/w Labour cost,Overheads,False,12,False,Forecast1,Q3,CHC,-0.37
o/w Labour cost,Overheads,False,12,False,Forecast1,Q4,Motor,-2.13
o/w Labour cost,Overheads,False,12,False,Forecast1,Q4,Travel,-0.72
o/w Labour cost,Overheads,False,12,False,Forecast1,Q4,Home,-0.52
o/w Labour cost,Overheads,False,12,False,Forecast1,Q4,CHC,-0.36
o/w Labour cost,Overheads,False,12,False,Forecast1,2026FY,Motor,-8.09
o/w Labour cost,Overheads,False,12,False,Forecast1,2026FY,Travel,-2.91
o/w Labour cost,Overheads,False,12,False,Forecast1,2026FY,Home,-2.12
o/w Labour cost,Overheads,False,12,False,Forecast1,2026FY,CHC,-1.49
o/w Labour cost,Overheads,False,12,False,Forecast2,Jan,Motor,-0.67
o/w Labour cost,Overheads,False,12,False,Forecast2,Jan,Travel,-0.24
o/w Labour cost,Overheads,False,12,False,Forecast2,Jan,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Forecast2,Jan,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast2,Feb,Motor,-0.68
o/w Labour cost,Overheads,False,12,False,Forecast2,Feb,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Forecast2,Feb,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Forecast2,Feb,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast2,Mar,Motor,-0.75
o/w Labour cost,Overheads,False,12,False,Forecast2,Mar,Travel,-0.26
o/w Labour cost,Overheads,False,12,False,Forecast2,Mar,Home,-0.2
o/w Labour cost,Overheads,False,12,False,Forecast2,Mar,CHC,-0.14
o/w Labour cost,Overheads,False,12,False,Forecast2,Q1,Motor,-2.09
o/w Labour cost,Overheads,False,12,False,Forecast2,Q1,Travel,-0.73
o/w Labour cost,Overheads,False,12,False,Forecast2,Q1,Home,-0.53
o/w Labour cost,Overheads,False,12,False,Forecast2,Q1,CHC,-0.38
o/w Labour cost,Overheads,False,12,False,Forecast2,Apr,Motor,-0.66
o/w Labour cost,Overheads,False,12,False,Forecast2,Apr,Travel,-0.24
o/w Labour cost,Overheads,False,12,False,Forecast2,Apr,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Forecast2,Apr,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast2,May,Motor,-0.65
o/w Labour cost,Overheads,False,12,False,Forecast2,May,Travel,-0.24
o/w Labour cost,Overheads,False,12,False,Forecast2,May,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Forecast2,May,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Forecast2,Jun,Motor,-0.73
o/w Labour cost,Overheads,False,12,False,Forecast2,Jun,Travel,-0.27
o/w Labour cost,Overheads,False,12,False,Forecast2,Jun,Home,-0.18
o/w Labour cost,Overheads,False,12,False,Forecast2,Jun,CHC,-0.14
o/w Labour cost,Overheads,False,12,False,Forecast2,Q2,Motor,-2.1
o/w Labour cost,Overheads,False,12,False,Forecast2,Q2,Travel,-0.72
o/w Labour cost,Overheads,False,12,False,Forecast2,Q2,Home,-0.52
o/w Labour cost,Overheads,False,12,False,Forecast2,Q2,CHC,-0.38
o/w Labour cost,Overheads,False,12,False,Forecast2,H1,Motor,-4.21
o/w Labour cost,Overheads,False,12,False,Forecast2,H1,Travel,-1.49
o/w Labour cost,Overheads,False,12,False,Forecast2,H1,Home,-1.09
o/w Labour cost,Overheads,False,12,False,Forecast2,H1,CHC,-0.73
o/w Labour cost,Overheads,False,12,False,Forecast2,Q3,Motor,-2.16
o/w Labour cost,Overheads,False,12,False,Forecast2,Q3,Travel,-0.74
o/w Labour cost,Overheads,False,12,False,Forecast2,Q3,Home,-0.52
o/w Labour cost,Overheads,False,12,False,Forecast2,Q3,CHC,-0.37
o/w Labour cost,Overheads,False,12,False,Forecast2,Q4,Motor,-2.09
o/w Labour cost,Overheads,False,12,False,Forecast2,Q4,Travel,-0.75
o/w Labour cost,Overheads,False,12,False,Forecast2,Q4,Home,-0.52
o/w Labour cost,Overheads,False,12,False,Forecast2,Q4,CHC,-0.39
o/w Labour cost,Overheads,False,12,False,Forecast2,2026FY,Motor,-8.17
o/w Labour cost,Overheads,False,12,False,Forecast2,2026FY,Travel,-2.94
o/w Labour cost,Overheads,False,12,False,Forecast2,2026FY,Home,-2.05
o/w Labour cost,Overheads,False,12,False,Forecast2,2026FY,CHC,-1.52
o/w Labour cost,Overheads,False,12,False,Actuals,Jan,Motor,-0.7
o/w Labour cost,Overheads,False,12,False,Actuals,Jan,Travel,-0.24
o/w Labour cost,Overheads,False,12,False,Actuals,Jan,Home,-0.16
o/w Labour cost,Overheads,False,12,False,Actuals,Jan,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Actuals,Feb,Motor,-0.69
o/w Labour cost,Overheads,False,12,False,Actuals,Feb,Travel,-0.24
o/w Labour cost,Overheads,False,12,False,Actuals,Feb,Home,-0.18
o/w Labour cost,Overheads,False,12,False,Actuals,Feb,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Actuals,Mar,Motor,-0.78
o/w Labour cost,Overheads,False,12,False,Actuals,Mar,Travel,-0.28
o/w Labour cost,Overheads,False,12,False,Actuals,Mar,Home,-0.19
o/w Labour cost,Overheads,False,12,False,Actuals,Mar,CHC,-0.14
o/w Labour cost,Overheads,False,12,False,Actuals,Q1,Motor,-2.12
o/w Labour cost,Overheads,False,12,False,Actuals,Q1,Travel,-0.75
o/w Labour cost,Overheads,False,12,False,Actuals,Q1,Home,-0.54
o/w Labour cost,Overheads,False,12,False,Actuals,Q1,CHC,-0.38
o/w Labour cost,Overheads,False,12,False,Actuals,Apr,Motor,-0.68
o/w Labour cost,Overheads,False,12,False,Actuals,Apr,Travel,-0.24
o/w Labour cost,Overheads,False,12,False,Actuals,Apr,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Actuals,Apr,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Actuals,May,Motor,-0.69
o/w Labour cost,Overheads,False,12,False,Actuals,May,Travel,-0.23
o/w Labour cost,Overheads,False,12,False,Actuals,May,Home,-0.17
o/w Labour cost,Overheads,False,12,False,Actuals,May,CHC,-0.12
o/w Labour cost,Overheads,False,12,False,Actuals,Jun,Motor,-0.75
o/w Labour cost,Overheads,False,12,False,Actuals,Jun,Travel,-0.27
o/w Labour cost,Overheads,False,12,False,Actuals,Jun,Home,-0.2
o/w Labour cost,Overheads,False,12,False,Actuals,Jun,CHC,-0.14
o/w Labour cost,Overheads,False,12,False,Actuals,Q2,Motor,-2.12
o/w Labour cost,Overheads,False,12,False,Actuals,Q2,Travel,-0.76
o/w Labour cost,Overheads,False,12,False,Actuals,Q2,Home,-0.54
o/w Labour cost,Overheads,False,12,False,Actuals,Q2,CHC,-0.38
o/w Labour cost,Overheads,False,12,False,Actuals,H1,Motor,-4.23
o/w Labour cost,Overheads,False,12,False,Actuals,H1,Travel,-1.54
o/w Labour cost,Overheads,False,12,False,Actuals,H1,Home,-1.1
o/w Labour cost,Overheads,False,12,False,Actuals,H1,CHC,-0.78
o/w Labour cost,Overheads,False,12,False,Actuals,Q3,Motor,-2.14
o/w Labour cost,Overheads,False,12,False,Actuals,Q3,Travel,-0.74
o/w Labour cost,Overheads,False,12,False,Actuals,Q3,Home,-0.53
o/w Labour cost,Overheads,False,12,False,Actuals,Q3,CHC,-0.39
o/w Labour cost,Overheads,False,12,False,Actuals,Q4,Motor,-2.16
o/w Labour cost,Overheads,False,12,False,Actuals,Q4,Travel,-0.77
o/w Labour cost,Overheads,False,12,False,Actuals,Q4,Home,-0.54
o/w Labour cost,Overheads,False,12,False,Actuals,Q4,CHC,-0.37
o/w Labour cost,Overheads,False,12,False,Actuals,2026FY,Motor,-8.73
o/w Labour cost,Overheads,False,12,False,Actuals,2026FY,Travel,-2.94
o/w Labour cost,Overheads,False,12,False,Actuals,2026FY,Home,-2.12
o/w Labour cost,Overheads,False,12,False,Actuals,2026FY,CHC,-1.55
Non-Commission expenses,Overheads,False,13,False,Budget,Jan,Motor,-1.0
Non-Commission expenses,Overheads,False,13,False,Budget,Jan,Travel,-0.36
Non-Commission expenses,Overheads,False,13,False,Budget,Jan,Home,-0.24
Non-Commission expenses,Overheads,False,13,False,Budget,Jan,CHC,-0.17
Non-Commission expenses,Overheads,False,13,False,Budget,Feb,Motor,-0.97
Non-Commission expenses,Overheads,False,13,False,Budget,Feb,Travel,-0.34
Non-Commission expenses,Overheads,False,13,False,Budget,Feb,Home,-0.24
Non-Commission expenses,Overheads,False,13,False,Budget,Feb,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Budget,Mar,Motor,-1.08
Non-Commission expenses,Overheads,False,13,False,Budget,Mar,Travel,-0.38
Non-Commission expenses,Overheads,False,13,False,Budget,Mar,Home,-0.27
Non-Commission expenses,Overheads,False,13,False,Budget,Mar,CHC,-0.2
Non-Commission expenses,Overheads,False,13,False,Budget,Q1,Motor,-3.05
Non-Commission expenses,Overheads,False,13,False,Budget,Q1,Travel,-1.04
Non-Commission expenses,Overheads,False,13,False,Budget,Q1,Home,-0.74
Non-Commission expenses,Overheads,False,13,False,Budget,Q1,CHC,-0.53
Non-Commission expenses,Overheads,False,13,False,Budget,Apr,Motor,-0.97
Non-Commission expenses,Overheads,False,13,False,Budget,Apr,Travel,-0.34
Non-Commission expenses,Overheads,False,13,False,Budget,Apr,Home,-0.24
Non-Commission expenses,Overheads,False,13,False,Budget,Apr,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Budget,May,Motor,-0.96
Non-Commission expenses,Overheads,False,13,False,Budget,May,Travel,-0.34
Non-Commission expenses,Overheads,False,13,False,Budget,May,Home,-0.23
Non-Commission expenses,Overheads,False,13,False,Budget,May,CHC,-0.17
Non-Commission expenses,Overheads,False,13,False,Budget,Jun,Motor,-1.1
Non-Commission expenses,Overheads,False,13,False,Budget,Jun,Travel,-0.38
Non-Commission expenses,Overheads,False,13,False,Budget,Jun,Home,-0.27
Non-Commission expenses,Overheads,False,13,False,Budget,Jun,CHC,-0.19
Non-Commission expenses,Overheads,False,13,False,Budget,Q2,Motor,-2.91
Non-Commission expenses,Overheads,False,13,False,Budget,Q2,Travel,-1.04
Non-Commission expenses,Overheads,False,13,False,Budget,Q2,Home,-0.76
Non-Commission expenses,Overheads,False,13,False,Budget,Q2,CHC,-0.55
Non-Commission expenses,Overheads,False,13,False,Budget,H1,Motor,-6.06
Non-Commission expenses,Overheads,False,13,False,Budget,H1,Travel,-2.1
Non-Commission expenses,Overheads,False,13,False,Budget,H1,Home,-1.5
Non-Commission expenses,Overheads,False,13,False,Budget,H1,CHC,-1.07
Non-Commission expenses,Overheads,False,13,False,Budget,Q3,Motor,-3.04
Non-Commission expenses,Overheads,False,13,False,Budget,Q3,Travel,-1.06
Non-Commission expenses,Overheads,False,13,False,Budget,Q3,Home,-0.76
Non-Commission expenses,Overheads,False,13,False,Budget,Q3,CHC,-0.53
Non-Commission expenses,Overheads,False,13,False,Budget,Q4,Motor,-2.87
Non-Commission expenses,Overheads,False,13,False,Budget,Q4,Travel,-1.07
Non-Commission expenses,Overheads,False,13,False,Budget,Q4,Home,-0.74
Non-Commission expenses,Overheads,False,13,False,Budget,Q4,CHC,-0.53
Non-Commission expenses,Overheads,False,13,False,Budget,2026FY,Motor,-12.17
Non-Commission expenses,Overheads,False,13,False,Budget,2026FY,Travel,-4.17
Non-Commission expenses,Overheads,False,13,False,Budget,2026FY,Home,-3.06
Non-Commission expenses,Overheads,False,13,False,Budget,2026FY,CHC,-2.19
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jan,Motor,-1.0
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jan,Travel,-0.34
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jan,Home,-0.25
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jan,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Forecast1,Feb,Motor,-0.98
Non-Commission expenses,Overheads,False,13,False,Forecast1,Feb,Travel,-0.35
Non-Commission expenses,Overheads,False,13,False,Forecast1,Feb,Home,-0.24
Non-Commission expenses,Overheads,False,13,False,Forecast1,Feb,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Forecast1,Mar,Motor,-1.09
Non-Commission expenses,Overheads,False,13,False,Forecast1,Mar,Travel,-0.38
Non-Commission expenses,Overheads,False,13,False,Forecast1,Mar,Home,-0.27
Non-Commission expenses,Overheads,False,13,False,Forecast1,Mar,CHC,-0.2
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q1,Motor,-3.05
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q1,Travel,-1.11
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q1,Home,-0.76
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q1,CHC,-0.54
Non-Commission expenses,Overheads,False,13,False,Forecast1,Apr,Motor,-0.97
Non-Commission expenses,Overheads,False,13,False,Forecast1,Apr,Travel,-0.35
Non-Commission expenses,Overheads,False,13,False,Forecast1,Apr,Home,-0.25
Non-Commission expenses,Overheads,False,13,False,Forecast1,Apr,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Forecast1,May,Motor,-0.99
Non-Commission expenses,Overheads,False,13,False,Forecast1,May,Travel,-0.35
Non-Commission expenses,Overheads,False,13,False,Forecast1,May,Home,-0.25
Non-Commission expenses,Overheads,False,13,False,Forecast1,May,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jun,Motor,-1.1
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jun,Travel,-0.38
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jun,Home,-0.28
Non-Commission expenses,Overheads,False,13,False,Forecast1,Jun,CHC,-0.2
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q2,Motor,-3.03
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q2,Travel,-1.06
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q2,Home,-0.78
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q2,CHC,-0.56
Non-Commission expenses,Overheads,False,13,False,Forecast1,H1,Motor,-6.18
Non-Commission expenses,Overheads,False,13,False,Forecast1,H1,Travel,-2.13
Non-Commission expenses,Overheads,False,13,False,Forecast1,H1,Home,-1.54
Non-Commission expenses,Overheads,False,13,False,Forecast1,H1,CHC,-1.09
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q3,Motor,-3.14
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q3,Travel,-1.1
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q3,Home,-0.74
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q3,CHC,-0.55
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q4,Motor,-3.0
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q4,Travel,-1.07
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q4,Home,-0.77
Non-Commission expenses,Overheads,False,13,False,Forecast1,Q4,CHC,-0.54
Non-Commission expenses,Overheads,False,13,False,Forecast1,2026FY,Motor,-12.14
Non-Commission expenses,Overheads,False,13,False,Forecast1,2026FY,Travel,-4.24
Non-Commission expenses,Overheads,False,13,False,Forecast1,2026FY,Home,-3.1
Non-Commission expenses,Overheads,False,13,False,Forecast1,2026FY,CHC,-2.23
Non-Commission expenses,Overheads,False,13,False,Forecast2,Jan,Motor,-0.99
Non-Commission expenses,Overheads,False,13,False,Forecast2,Jan,Travel,-0.35
Non-Commission expenses,Overheads,False,13,False,Forecast2,Jan,Home,-0.25
Non-Commission expenses,Overheads,False,13,False,Forecast2,Jan,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Forecast2,Feb,Motor,-1.04
Non-Commission expenses,Overheads,False,13,False,Forecast2,Feb,Travel,-0.36
Non-Commission expenses,Overheads,False,13,False,Forecast2,Feb,Home,-0.25
Non-Commission expenses,Overheads,False,13,False,Forecast2,Feb,CHC,-0.18
Non-Commission expenses,Overheads,False,13,False,Forecast2,Mar,Motor,-1.15
Non-Commission expenses,Overheads,False,13,False,Forecast2,Mar,Travel,-0.39
Non-Commission expenses,Overheads,False,13,False,Forecast2,Mar,Home,-0.29
Non-Commission expenses,Overheads,False,13,False,Forecast2,Mar,CHC,-0.21
Non-Commission expenses,Overheads,False,13,False,Forecast2,Q1,Motor,-3.08
Non-Commission expenses,Overheads,False,13,False,Forecast2,Q1,Travel,-1.08
Non-Commission expenses,Overheads,False,13,False,Forecast2,Q1,Home,-0.8
Non-Commission expenses,Overheads,False,13,False,Forecast2,Q1,CHC,-0.57
Non-Commission expenses,Overheads,False,13,False,Forecast2,Apr,Motor,-1.02
Non-Commission expenses,Overheads,False,13,False,Forecast2,Apr,Travel,-0.36
Non-Commission expenses,Overheads,False,13,False,Forecast2,Apr,Home,-0.25
